,age,housing,day,duration,campaign,pdays,previous,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,education_secondary,education_tertiary,education_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,default_yes,loan_yes,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,subscribed_yes,adjusted_balance
524,1.14032277724948,1,28,0.5127272727272727,1,238,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5583697340135347
525,1.2254080850460012,1,28,0.22363636363636363,1,204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.538791709142042
526,1.175230335460282,1,28,0.6309090909090909,1,230,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6408423636331879
527,1.2886202783862206,1,28,0.3981818181818182,2,254,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5626075715783712
528,0.9447702031960238,0,28,0.16363636363636364,1,265,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.678811585422279
529,1.208960345836975,1,28,0.3290909090909091,1,177,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6073687169835144
530,1.3038181392956523,0,28,0.32,1,189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6152944195392369
531,1.2886202783862206,1,28,0.18727272727272729,1,245,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5446516339632742
532,1.3765245695240855,1,28,0.40545454545454546,1,196,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5599543681542066
533,1.3187884787545174,0,28,0.44,1,184,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.59481074040013
534,1.3480731482996928,0,28,0.8381818181818181,2,204,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5229226646406192
535,0.9006129191549254,0,28,0.5527272727272727,1,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5400074575618834
536,1.0473189942805592,1,28,0.2872727272727273,1,265,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5450610567024602
537,1.0473189942805592,1,28,0.15636363636363637,1,189,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5922189650114472
538,1.2731878733474091,0,28,0.3890909090909091,1,183,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.549147968385619
539,1.1579288658245293,1,28,0.18,1,246,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.562813542644059
540,1.3038181392956523,0,28,0.08727272727272728,1,181,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.56910081340917
541,0.9870598027623624,0,28,0.9218181818181819,1,184,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5631732595276392
542,1.2886202783862206,1,28,0.26181818181818184,1,197,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5597441209109811
543,1.2254080850460012,0,28,0.22,1,190,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.519540636074257
544,1.3624000409204546,0,28,0.4018181818181818,2,182,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.602223312052544
545,1.3624000409204546,0,28,0.21818181818181817,2,154,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.555850408826142
546,1.0276333192095288,1,28,0.4581818181818182,2,268,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5425270883640275
547,1.3187884787545174,1,28,0.12,2,198,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.584088834957404
548,1.3904523712685544,1,28,0.4036363636363636,2,191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6074800209320815
549,1.1579288658245293,1,28,0.5272727272727272,2,153,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6664813960857574
550,0.8777808771122796,1,28,0.8090909090909091,1,223,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5775873671534762
551,1.0276333192095288,0,28,0.7072727272727273,1,181,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5621947121875345
552,1.2254080850460012,0,28,0.13454545454545455,1,176,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.568756165843345
553,1.208960345836975,0,28,0.39636363636363636,2,177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5657663139351112
554,1.3904523712685544,0,28,0.1781818181818182,1,154,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5760530033869947
555,1.3335380086805797,0,28,0.2872727272727273,2,153,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6602947272270936
556,1.241589667897243,1,28,0.16363636363636364,1,204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.549204692118778
557,1.1224011506321245,0,28,0.4254545454545455,1,181,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5806507958038943
558,1.3480731482996928,0,28,0.5272727272727272,2,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5022812172604755
559,0.780852760979051,1,28,0.2690909090909091,2,258,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.538791709142042
560,1.2886202783862206,0,28,2.038181818181818,2,205,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6051229844797696
561,1.1579288658245293,0,28,1.2581818181818183,2,247,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.526093639350458
562,1.2575135712539658,1,28,0.7109090909090909,2,191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5344527546842959
563,1.0855645732756343,1,28,0.3054545454545455,2,205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5595335561584437
564,1.208960345836975,0,28,0.09818181818181818,3,160,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5734570649642147
565,0.8544153281560676,0,28,0.0890909090909091,3,183,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5600593729908808
566,1.2731878733474091,1,28,0.14909090909090908,2,254,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5619878221530448
567,1.241589667897243,1,29,0.2636363636363636,1,223,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5647155030599896
568,0.9006129191549254,0,29,0.18181818181818182,1,170,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.540185133805353
569,0.9661385376017226,1,29,0.09636363636363636,1,266,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6197176685784598
570,1.3624000409204546,1,29,0.09454545454545454,1,245,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6035703836541986
571,0.9447702031960238,1,29,0.4381818181818182,1,266,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5599637306127367
572,0.9870598027623624,1,29,0.6927272727272727,1,247,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5189543742568277
573,1.4041888509964413,0,29,0.22363636363636363,1,185,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6213690110639436
574,0.9447702031960238,1,29,0.2018181818181818,1,247,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5359561526241282
575,0.9229352745928237,1,29,0.40545454545454546,1,261,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5351892554412344
576,1.192237548107515,1,29,0.22,1,259,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5421113128580807
577,1.0075523231524797,1,29,0.7109090909090909,1,241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5635191247964269
578,1.0075523231524797,1,29,0.2727272727272727,1,189,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5168782814067232
579,0.9661385376017226,1,29,0.1618181818181818,1,260,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5701315842049534
580,1.0666246131747126,1,29,0.3618181818181818,1,234,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5504061799770914
581,1.2254080850460012,1,29,0.82,1,197,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5428407151845982
582,0.9661385376017226,1,29,0.6436363636363637,1,197,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5647155030599896
583,1.0075523231524797,1,29,0.4127272727272727,1,261,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5373026217348207
584,1.0075523231524797,1,29,0.30363636363636365,2,198,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5525599689087813
585,1.0075523231524797,1,29,0.27454545454545454,1,253,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5618748270247413
586,1.0075523231524797,1,29,0.05272727272727273,1,266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5528723198293332
587,1.192237548107515,1,29,0.44727272727272727,1,226,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.56298933589343
588,1.175230335460282,1,29,0.23272727272727273,1,192,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5297600831668542
589,0.9870598027623624,1,29,0.18,1,245,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5437331524199569
590,1.4041888509964413,0,29,0.25272727272727274,1,171,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.560898154066722
591,1.0276333192095288,1,29,0.6254545454545455,1,188,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5542176139830309
592,0.9447702031960238,1,29,0.4709090909090909,1,259,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5798379941658318
593,1.2575135712539658,1,29,0.09090909090909091,1,258,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5651910953169059
594,1.192237548107515,1,29,0.8072727272727273,1,196,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.551566103253682
595,1.175230335460282,0,29,0.7018181818181818,1,168,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6155426156647256
596,0.8777808771122796,1,29,0.5545454545454546,1,223,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.600623921899426
597,0.9006129191549254,1,29,0.3527272727272727,1,188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5494497577563912
598,1.0666246131747126,1,29,0.5763636363636364,2,260,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5642382255663014
599,1.2731878733474091,1,29,0.22,1,244,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5351892554412344
600,1.104152469043725,1,29,0.10545454545454545,1,266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5969383090258427
601,1.14032277724948,1,29,0.1,1,195,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5416040631357987
602,1.3038181392956523,1,29,0.12181818181818181,1,247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5564137048727789
603,0.9661385376017226,1,29,0.15272727272727274,1,251,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5618748270247413
604,1.3335380086805797,1,29,0.15272727272727274,3,183,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5504591184253804
605,1.175230335460282,1,29,0.07454545454545454,2,261,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5972370091846629
606,1.1224011506321245,1,29,0.5545454545454546,2,261,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5518283508767873
607,0.9006129191549254,0,29,0.19272727272727272,1,161,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5582253439055248
608,0.9006129191549254,1,29,0.9854545454545455,1,241,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5728046485354615
609,1.0473189942805592,1,29,0.18727272727272729,1,247,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5179536503359817
610,1.2254080850460012,1,29,0.5163636363636364,2,258,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6032858381808143
611,1.0666246131747126,1,29,0.2909090909090909,1,199,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5499288069977825
612,0.9661385376017226,1,29,0.09090909090909091,1,195,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5520377860299843
613,1.3038181392956523,1,29,0.2545454545454545,1,244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6000046532159725
614,0.9661385376017226,1,29,0.1290909090909091,1,245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.8113324578672388
615,1.0075523231524797,1,29,0.88,1,253,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.4976062046961988
616,0.9447702031960238,1,29,0.4672727272727273,1,262,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5977952419850011
617,0.9870598027623624,1,29,0.20363636363636364,1,195,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5937984569378062
618,0.8544153281560676,1,29,0.11090909090909092,1,265,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5490225199946452
619,1.0276333192095288,1,29,0.7345454545454545,2,251,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6101515053825695
620,1.1579288658245293,1,29,0.3418181818181818,1,185,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.69738220892941
621,1.192237548107515,1,29,1.8654545454545455,1,259,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5695353647120786
622,1.0855645732756343,1,29,0.22,1,245,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5406407862349847
623,0.8777808771122796,1,29,0.5927272727272728,1,244,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5461578162292327
624,1.175230335460282,1,29,0.21272727272727274,1,163,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5613385309663272
625,0.8544153281560676,1,29,0.12545454545454546,1,241,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.6420947976215572
626,1.104152469043725,1,29,0.13636363636363635,1,247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5899918771541063
627,0.9229352745928237,1,29,0.08727272727272728,1,265,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5443433521521683
628,0.9006129191549254,0,29,0.1690909090909091,1,254,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5853392761965728
629,0.9006129191549254,1,29,0.1618181818181818,1,241,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5549877321012958
630,1.0855645732756343,1,29,0.6145454545454545,1,254,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5545261852011063
631,0.9661385376017226,1,29,0.14,1,265,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5565656027724389
632,1.0276333192095288,1,29,0.09272727272727273,1,258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5456105126131567
633,0.9870598027623624,1,29,0.3981818181818182,1,246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5451710892199113
634,0.8304907420708223,1,29,0.6890909090909091,1,192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5351892554412344
635,1.0666246131747126,1,29,0.15454545454545454,2,240,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5689826460108633
636,0.8304907420708223,1,29,0.84,2,247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5994924536246955
637,1.3904523712685544,0,29,0.06545454545454546,1,188,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6310253357242763
638,1.3480731482996928,1,29,0.23454545454545456,1,265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5580252424120399
639,1.2575135712539658,1,29,0.35818181818181816,2,244,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.6219866753596356
640,0.9661385376017226,0,29,0.24727272727272728,1,262,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5540115099572621
641,0.9661385376017226,1,29,0.1509090909090909,1,262,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5560586136743493
642,0.9006129191549254,1,29,0.4527272727272727,1,259,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5703601952761469
643,1.0075523231524797,1,29,0.18,1,227,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5694434029201889
644,0.9870598027623624,1,29,0.25636363636363635,1,245,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5939132640586793
645,0.780852760979051,0,29,0.12,2,262,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5091112588896594
646,1.0666246131747126,0,29,0.3836363636363636,2,245,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5883261893025529
647,0.9870598027623624,1,29,0.07454545454545454,1,184,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.5436219147170305
648,0.9229352745928237,1,29,0.10363636363636364,1,191,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.589913034070201
649,1.3038181392956523,1,29,0.24181818181818182,1,226,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5546802084521703
650,1.0473189942805592,1,29,0.2509090909090909,1,188,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.5573225507980166
